PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1984,67.5,28.75,-14.59,-9.46,-10.32,-3.07,6.49,10.49,11.76,9.57,4.11,-3.15,-11.31,-10.21,-1.64
TS,1984,67.5,29.375,-14.57,-9.64,-10.4,-3.19,6.27,10.28,11.57,9.35,3.99,-3.43,-11.19,-10.19,-1.76
TS,1984,68,21.875,-16.15,-10,-10.55,-3.02,6.38,10.26,11.23,9.12,3.71,-3.74,-12.48,-12.21,-2.29
TS,1984,68,22.5,-15.81,-9.59,-10.36,-2.94,6.51,10.26,11.2,9.21,3.75,-3.61,-12.39,-11.58,-2.11
TS,1984,68,23.125,-15.58,-9.41,-10.22,-2.84,6.66,10.47,11.39,9.44,3.86,-3.45,-12.34,-11.12,-1.93
TS,1984,68,23.75,-15.46,-9.56,-10.24,-2.79,6.54,10.69,11.64,9.63,3.96,-3.37,-12.34,-10.9,-1.85
TS,1984,68,24.375,-15.12,-9.51,-10.13,-2.73,6.45,10.67,11.64,9.66,3.97,-3.16,-12.1,-10.44,-1.73
TS,1984,68,25,-14.88,-9.49,-10.11,-2.76,6.23,10.54,11.55,9.58,3.9,-3.11,-11.92,-10.15,-1.72
TS,1984,68,25.625,-14.79,-9.59,-10.2,-2.82,5.94,10.48,11.51,9.57,3.87,-3.25,-11.94,-10.05,-1.77
TS,1984,68,26.25,-14.7,-9.64,-10.26,-2.79,5.83,10.53,11.54,9.68,3.96,-3.36,-11.97,-9.94,-1.76
TS,1984,68,26.875,-14.71,-9.71,-10.31,-2.7,6.08,10.75,11.72,9.95,4.15,-3.49,-12.07,-10.1,-1.7
TS,1984,68,27.5,-14.77,-9.87,-10.41,-2.6,6.29,11.02,11.91,10.27,4.38,-3.62,-12.19,-10.33,-1.66
TS,1984,68,28.125,-14.72,-9.89,-10.46,-2.63,6.3,11.01,11.9,10.26,4.46,-3.65,-12.1,-10.37,-1.66
TS,1984,68,28.75,-14.5,-9.68,-10.4,-2.83,6.24,10.61,11.64,9.78,4.29,-3.55,-11.71,-10.07,-1.68
TS,1984,68,29.375,-14.45,-9.6,-10.36,-2.88,6.61,10.59,11.66,9.64,4.32,-3.44,-11.54,-9.87,-1.61
TS,1984,68.5,21.875,-16.1,-10.36,-10.97,-3.38,4.95,9.44,10.53,8.5,3.19,-4.5,-12.39,-12.41,-2.79
TS,1984,68.5,22.5,-15.76,-9.99,-10.6,-3.11,5.58,9.79,10.82,8.87,3.45,-4.22,-12.26,-12.07,-2.46
TS,1984,68.5,23.125,-15.87,-10.13,-10.68,-3.06,5.72,10.33,11.32,9.3,3.62,-4.37,-12.63,-12.07,-2.38
TS,1984,68.5,23.75,-16.1,-10.47,-10.92,-3.1,5.37,10.65,11.62,9.51,3.6,-4.79,-13.16,-12.29,-2.51
TS,1984,68.5,24.375,-15.62,-10.26,-10.73,-3.04,5.18,10.36,11.33,9.34,3.5,-4.56,-12.78,-11.69,-2.41
TS,1984,68.5,25,-15.14,-10.1,-10.58,-2.96,5.23,10.19,11.14,9.29,3.47,-4.34,-12.43,-11.14,-2.28
TS,1984,68.5,25.625,-14.79,-10.08,-10.53,-2.89,5.43,10.21,11.14,9.42,3.52,-4.23,-12.25,-10.78,-2.15
TS,1984,68.5,26.25,-14.67,-9.92,-10.43,-2.7,5.7,10.39,11.31,9.64,3.8,-4.08,-12.16,-10.52,-1.97
TS,1984,68.5,26.875,-14.6,-9.73,-10.32,-2.49,6.07,10.61,11.53,9.89,4.11,-3.88,-12.03,-10.29,-1.76
TS,1984,68.5,27.5,-14.58,-9.59,-10.27,-2.37,6.4,10.79,11.71,10.07,4.35,-3.72,-11.9,-10.16,-1.61
TS,1984,68.5,28.125,-14.39,-9.5,-10.27,-2.51,6.19,10.54,11.51,9.79,4.29,-3.71,-11.68,-10.02,-1.65
TS,1984,68.5,28.75,-14.26,-9.44,-10.3,-2.68,5.91,10.32,11.36,9.54,4.23,-3.69,-11.52,-9.83,-1.7
TS,1984,68.5,29.375,-14.27,-9.39,-10.36,-2.78,5.88,10.28,11.36,9.43,4.24,-3.62,-11.39,-9.66,-1.69
TS,1985,60.5,21.875,-11.19,-12.87,-2.88,0.31,6.54,12.02,15.45,15.84,10.78,7.52,0.24,-4.55,3.1
TS,1985,60.5,22.5,-15.27,-15.67,-3.19,0.72,8.21,13.24,15.5,16,10.05,6.9,-2,-7.3,2.27
TS,1985,60.5,23.125,-17.19,-16.79,-3.49,0.45,8.85,13.65,15.55,16.08,9.73,6.46,-3.04,-8.51,1.81
TS,1985,60.5,23.75,-17.96,-17.16,-3.7,-0.08,8.82,13.62,15.59,16.03,9.57,6.21,-3.19,-8.83,1.58
TS,1985,60.5,24.375,-18.32,-17.23,-3.69,-0.37,8.75,13.44,15.49,15.95,9.33,6.1,-3.21,-8.83,1.45
TS,1985,60.5,25,-17.43,-16.96,-3.75,-0.35,8.04,12.86,15.37,16.03,9.86,6.66,-1.96,-7.64,1.73
TS,1985,60.5,25.625,-17.51,-17,-3.75,-0.23,8,12.81,15.45,16.21,10.08,6.8,-1.62,-7.49,1.81
TS,1985,60.5,26.25,-15.02,-15.03,-3.57,-0.58,6.79,11.55,14.66,15.9,10.71,7.4,0.01,-6,2.23
TS,1985,60.5,26.875,-13.12,-13.58,-3.39,-0.66,5.98,10.72,14.13,15.75,11.17,7.82,1.18,-4.7,2.61
TS,1985,60.5,27.5,-14.35,-14.7,-3.78,-0.97,6.04,10.84,14.2,15.98,11.08,7.61,0.96,-4.92,2.33
TS,1985,60.5,28.125,-13.98,-14.42,-3.94,-0.91,5.77,10.81,14.27,16.4,11.23,7.65,1.21,-4.6,2.46
TS,1985,60.5,28.75,-16.12,-16.07,-4.24,-0.49,6.74,11.75,14.93,16.7,10.71,6.79,-1.13,-6.76,1.9
TS,1985,60.5,29.375,-18.5,-17.88,-4.32,0.08,8.07,12.67,15.43,16.91,10.11,6.02,-3.46,-8.83,1.36
TS,1985,61,21.875,-12.93,-14.91,-3.23,0.01,6.73,12.23,15.15,15.64,10.53,7.26,-1.02,-5.8,2.47
TS,1985,61,22.5,-16.83,-16.74,-3.38,0.63,8.35,13.59,15.37,15.68,9.7,6.45,-3.21,-8.65,1.75
TS,1985,61,23.125,-18.74,-17.62,-3.68,0.24,8.85,14.01,15.56,15.78,9.45,6,-4.14,-9.74,1.33
TS,1985,61,23.75,-20.17,-18.22,-3.85,0.01,9.25,14.4,16.01,16.13,9.55,5.83,-4.62,-10.28,1.17
TS,1985,61,24.375,-20.68,-18.34,-3.8,0.03,9.33,14.48,16.18,16.28,9.57,5.85,-4.58,-10.37,1.16
TS,1985,61,25,-20.78,-18.49,-3.88,-0.38,9.03,14.15,15.96,16.12,9.32,5.75,-4.35,-10.37,1.01
TS,1985,61,25.625,-21.07,-18.73,-3.82,-0.27,9.25,14.29,16.23,16.43,9.52,5.73,-4.4,-10.45,1.06
TS,1985,61,26.25,-21.37,-19.01,-3.76,-0.1,9.55,14.48,16.51,16.76,9.74,5.7,-4.5,-10.5,1.12
TS,1985,61,26.875,-21.49,-19.2,-3.77,-0.12,9.62,14.37,16.47,16.81,9.75,5.62,-4.52,-10.46,1.09
TS,1985,61,27.5,-21.64,-19.36,-3.68,0.13,9.8,14.47,16.59,17.05,9.98,5.59,-4.89,-10.62,1.12
TS,1985,61,28.125,-21.7,-19.51,-3.71,0.49,9.98,14.73,16.88,17.48,10.38,5.6,-5.31,-10.75,1.21
TS,1985,61,28.75,-21.95,-19.86,-4.17,0.36,9.97,14.41,16.58,17.25,10,5.26,-5.51,-10.99,0.95
TS,1985,61,29.375,-21.58,-19.66,-4.3,0.2,9.78,13.96,16.18,17.14,9.83,5.25,-5.35,-10.86,0.88
TS,1985,61.5,21.875,-13.65,-15.68,-3.63,-0.31,6.62,12.18,14.96,15.35,10.34,6.86,-1.73,-6.34,2.08
TS,1985,61.5,22.5,-18.3,-17.53,-3.72,0.29,8.28,13.84,15.47,15.5,9.53,6.11,-4.32,-9.58,1.3
TS,1985,61.5,23.125,-20.41,-18.17,-3.79,0.11,9.03,14.61,16.07,15.95,9.59,5.83,-5.24,-10.77,1.07
TS,1985,61.5,23.75,-21.27,-18.58,-3.85,-0.04,9.29,14.83,16.4,16.22,9.67,5.68,-5.52,-11.22,0.97
TS,1985,61.5,24.375,-21.92,-18.99,-3.84,0.01,9.49,15.03,16.68,16.48,9.78,5.59,-5.65,-11.51,0.93
TS,1985,61.5,25,-22.45,-19.43,-3.82,-0.04,9.65,15.19,16.95,16.74,9.89,5.52,-5.72,-11.76,0.89
TS,1985,61.5,25.625,-22.78,-19.75,-3.76,0.1,9.81,15.31,17.22,17,10.05,5.47,-5.77,-11.87,0.92
TS,1985,61.5,26.25,-22.91,-20.04,-3.68,0.19,9.93,15.35,17.38,17.19,10.18,5.39,-5.77,-11.9,0.94
TS,1985,61.5,26.875,-22.91,-20.24,-3.74,0.09,9.87,15.11,17.23,17.21,10.18,5.28,-5.69,-11.78,0.88
TS,1985,61.5,27.5,-22.88,-20.33,-3.81,-0.1,9.7,14.81,16.97,17.18,10.12,5.18,-5.62,-11.66,0.8
TS,1985,61.5,28.125,-23.05,-20.49,-3.71,0.19,9.96,15.11,17.21,17.58,10.39,5.15,-6.23,-11.98,0.84
TS,1985,61.5,28.75,-23.33,-20.71,-3.62,0.52,10.3,15.46,17.5,18.04,10.69,5.15,-6.91,-12.36,0.89
TS,1985,61.5,29.375,-22.97,-20.55,-3.81,0.28,10.02,14.95,17.02,17.84,10.47,5.05,-6.81,-12.26,0.77
TS,1985,62,21.875,-13.57,-15.05,-3.83,-0.64,6.35,12.02,14.63,15.02,10.05,6.48,-1.96,-6.57,1.91
TS,1985,62,22.5,-18.5,-17.52,-4.19,-0.65,7.55,13.24,15.09,15.02,9.18,5.65,-4.57,-9.76,0.88
TS,1985,62,23.125,-21.01,-18.58,-4.37,-0.88,8.17,13.85,15.54,15.21,8.95,5.21,-5.88,-11.16,0.42
TS,1985,62,23.75,-21.55,-18.89,-4.32,-0.86,8.48,14.13,15.87,15.54,9.11,5.13,-6.13,-11.73,0.4
TS,1985,62,24.375,-22.06,-19.25,-4.26,-0.68,8.84,14.52,16.3,15.94,9.36,5.11,-6.32,-12.23,0.44
TS,1985,62,25,-22.76,-19.72,-4.15,-0.4,9.21,14.91,16.82,16.39,9.67,5.11,-6.38,-12.58,0.51
TS,1985,62,25.625,-23.37,-20.18,-4.04,-0.2,9.45,15.16,17.21,16.74,9.89,5.07,-6.42,-12.85,0.54
TS,1985,62,26.25,-23.42,-20.46,-4.04,-0.38,9.31,14.98,17.09,16.74,9.84,4.96,-6.23,-12.79,0.47
TS,1985,62,26.875,-23.49,-20.75,-4.13,-0.67,9.12,14.75,16.91,16.71,9.74,4.79,-5.96,-12.73,0.36
TS,1985,62,27.5,-23.44,-20.81,-4.14,-0.76,9.03,14.56,16.76,16.78,9.78,4.7,-5.99,-12.62,0.32
TS,1985,62,28.125,-23.62,-20.98,-4,-0.41,9.35,14.94,17.1,17.31,10.2,4.68,-6.58,-12.81,0.43
TS,1985,62,28.75,-24.01,-21.28,-3.84,0.02,9.77,15.48,17.54,17.91,10.64,4.66,-7.44,-13.26,0.52
TS,1985,62,29.375,-24.11,-21.4,-3.82,-0.01,9.75,15.42,17.39,18,10.66,4.55,-7.94,-13.49,0.42
TS,1985,62.5,21.875,-15.25,-17.13,-4.55,-1.27,6.08,11.9,14.37,14.71,9.57,5.98,-2.54,-8.42,1.12
TS,1985,62.5,22.5,-19.33,-18.57,-4.58,-0.99,7.29,13.11,14.78,14.62,8.65,5.28,-4.52,-11.21,0.38
TS,1985,62.5,23.125,-20.51,-18.79,-4.55,-1.1,7.57,13.36,15.14,14.87,8.72,5.08,-5.26,-11.77,0.23
TS,1985,62.5,23.75,-21.69,-18.98,-4.56,-1.43,7.7,13.44,15.35,14.99,8.66,4.86,-6.09,-12.29,0
TS,1985,62.5,24.375,-22.17,-19.39,-4.6,-1.46,7.96,13.76,15.72,15.3,8.83,4.77,-6.33,-12.64,-0.02
TS,1985,62.5,25,-22.61,-19.82,-4.59,-1.43,8.14,13.96,15.94,15.5,8.93,4.68,-6.59,-12.9,-0.07
TS,1985,62.5,25.625,-23.09,-20.24,-4.54,-1.38,8.21,14.02,16.1,15.7,9.03,4.62,-6.58,-13.1,-0.1
TS,1985,62.5,26.25,-23.82,-20.71,-4.45,-0.98,8.6,14.56,16.72,16.29,9.47,4.61,-6.75,-13.52,0
TS,1985,62.5,26.875,-24.15,-21.04,-4.43,-0.82,8.8,14.83,17.05,16.69,9.77,4.53,-6.94,-13.71,0.05
TS,1985,62.5,27.5,-24.21,-21.23,-4.44,-0.78,8.87,14.87,17.14,16.92,9.96,4.45,-7.19,-13.77,0.05
TS,1985,62.5,28.125,-24.22,-21.42,-4.4,-0.66,8.95,14.97,17.17,17.13,10.15,4.37,-7.47,-13.9,0.06
TS,1985,62.5,28.75,-24.4,-21.58,-4.32,-0.4,9.16,15.28,17.32,17.47,10.46,4.29,-7.89,-14.1,0.11
TS,1985,62.5,29.375,-24.5,-21.61,-4.34,-0.31,9.19,15.34,17.22,17.59,10.62,4.2,-8.26,-14.23,0.08
TS,1985,63,21.875,-14.72,-15.67,-4.13,-0.45,5.96,12.08,14.5,14.79,9.58,6.1,-1.8,-9.02,1.44
TS,1985,63,22.5,-16.89,-16.65,-4.22,-0.71,6.51,12.55,14.79,14.84,9.26,5.64,-2.89,-10.19,1
TS,1985,63,23.125,-20.36,-18.73,-4.57,-1.15,7.31,13.39,15.34,15,8.97,5.16,-4.3,-11.9,0.35
TS,1985,63,23.75,-21.81,-19.33,-4.75,-1.76,7.39,13.47,15.51,15.01,8.75,4.83,-5.24,-12.58,-0.04
TS,1985,63,24.375,-22.33,-19.53,-4.89,-2.15,7.29,13.31,15.51,14.93,8.54,4.51,-6,-12.97,-0.32
TS,1985,63,25,-23.01,-19.97,-4.85,-1.8,7.66,13.74,15.95,15.32,8.81,4.41,-6.53,-13.37,-0.3
TS,1985,63,25.625,-23.94,-20.64,-4.73,-1.18,8.26,14.56,16.71,16.02,9.36,4.39,-7.03,-13.97,-0.18
TS,1985,63,26.25,-24.56,-21.15,-4.69,-0.95,8.5,14.95,17.1,16.46,9.68,4.33,-7.35,-14.37,-0.17
TS,1985,63,26.875,-24.59,-21.35,-4.69,-1.05,8.39,14.86,17.02,16.54,9.75,4.23,-7.46,-14.49,-0.24
TS,1985,63,27.5,-24.57,-21.54,-4.62,-0.96,8.44,14.96,17.1,16.72,9.92,4.16,-7.7,-14.75,-0.24
TS,1985,63,28.125,-24.49,-21.67,-4.7,-1.05,8.31,14.78,16.87,16.71,9.9,4.04,-7.83,-14.75,-0.32
TS,1985,63,28.75,-24.55,-21.78,-4.82,-1.15,8.15,14.58,16.64,16.66,9.84,3.91,-7.95,-14.83,-0.44
TS,1985,63,29.375,-24.63,-21.81,-4.94,-1.33,7.96,14.33,16.29,16.55,9.74,3.75,-8.16,-14.91,-0.6
TS,1985,63.5,21.875,-11.57,-13.08,-4.02,-2.5,1.95,8.08,13.21,14.53,10.47,6.7,1.05,-6.89,1.49
TS,1985,63.5,22.5,-12.63,-13.09,-3.68,-1.11,4.28,10.37,14,14.63,9.96,6.18,-0.42,-7.7,1.73
TS,1985,63.5,23.125,-16.37,-15.68,-4.18,-1.21,5.55,11.72,14.63,14.68,9.49,5.61,-2.14,-9.71,1.03
TS,1985,63.5,23.75,-20.42,-18.51,-4.77,-1.78,6.42,12.64,15.11,14.64,8.89,4.92,-3.98,-11.95,0.1
TS,1985,63.5,24.375,-22.49,-19.76,-5.02,-2.02,6.91,13.13,15.41,14.69,8.57,4.45,-5.28,-13.18,-0.38
TS,1985,63.5,25,-23.2,-20.04,-5.05,-2,7.03,13.3,15.57,14.91,8.64,4.27,-5.92,-13.54,-0.5
TS,1985,63.5,25.625,-23.83,-20.45,-5.07,-2.05,7.1,13.47,15.66,15.14,8.73,4.09,-6.41,-13.88,-0.63
TS,1985,63.5,26.25,-24.32,-20.99,-5.12,-2.09,7.1,13.6,15.74,15.36,8.88,3.97,-6.74,-14.18,-0.73
TS,1985,63.5,26.875,-24.49,-21.34,-5.2,-2.24,6.96,13.59,15.69,15.44,8.89,3.8,-7.05,-14.41,-0.86
TS,1985,63.5,27.5,-24.34,-21.38,-5.2,-2.3,6.79,13.44,15.5,15.4,8.84,3.67,-7.29,-14.58,-0.95
TS,1985,63.5,28.125,-24.12,-21.37,-5.32,-2.51,6.42,13.04,15.05,15.2,8.64,3.51,-7.55,-14.61,-1.13
TS,1985,63.5,28.75,-24.26,-21.47,-5.35,-2.45,6.4,13.07,15.03,15.31,8.73,3.4,-7.89,-14.89,-1.2
TS,1985,63.5,29.375,-24.51,-21.56,-5.35,-2.35,6.58,13.22,15.13,15.52,8.88,3.33,-8.19,-15.21,-1.21
TS,1985,64,21.875,-11.58,-14.05,-4.71,-3.86,0.04,6.09,12.8,14.08,10.54,6.92,2.67,-5.78,1.1
TS,1985,64,22.5,-12.42,-14.2,-4.59,-3.38,0.87,6.93,13.1,14.12,10.53,6.87,2.26,-5.84,1.19
TS,1985,64,23.125,-13.31,-14.07,-4.27,-2.14,2.86,8.97,13.66,14.21,10.25,6.43,0.61,-6.94,1.35
TS,1985,64,23.75,-14.98,-14.62,-4.17,-1.57,4.26,10.41,14.09,14.25,9.82,5.89,-1.08,-8.44,1.16
TS,1985,64,24.375,-19.17,-17.18,-4.67,-1.92,5.27,11.48,14.53,14.26,9.09,5.08,-3.16,-11.07,0.21
TS,1985,64,25,-23.53,-20.1,-5.25,-2.35,6.25,12.67,15.02,14.36,8.38,4.22,-5.27,-13.91,-0.79
TS,1985,64,25.625,-23.92,-20.48,-5.26,-2.62,6.21,12.77,15.02,14.48,8.37,3.95,-5.8,-14.13,-0.95
TS,1985,64,26.25,-24.18,-20.74,-5.25,-2.96,6.04,12.76,14.88,14.49,8.31,3.67,-6.28,-14.27,-1.13
TS,1985,64,26.875,-24.39,-21.04,-5.34,-2.93,6.02,12.93,15.02,14.7,8.4,3.45,-6.79,-14.62,-1.22
TS,1985,64,27.5,-24.53,-21.29,-5.49,-2.85,5.87,13.02,15.07,14.87,8.45,3.23,-7.4,-15.03,-1.34
TS,1985,64,28.125,-24.49,-21.37,-5.62,-3,5.48,12.74,14.74,14.75,8.3,3.06,-7.86,-15.25,-1.54
TS,1985,64,28.75,-24.45,-21.39,-5.67,-3.12,5.2,12.51,14.44,14.65,8.23,2.92,-8.17,-15.4,-1.69
TS,1985,64,29.375,-24.48,-21.44,-5.72,-3.09,5.04,12.48,14.41,14.75,8.25,2.81,-8.41,-15.62,-1.75
TS,1985,64.5,21.875,-11.39,-13.82,-4.89,-3.66,0.64,6.67,12.88,13.72,10.37,6.79,2.18,-5.92,1.13
TS,1985,64.5,22.5,-11.43,-13.56,-4.84,-4.21,-0.19,5.66,12.67,13.67,10.89,7.26,3.36,-4.03,1.27
TS,1985,64.5,23.125,-12.23,-13.7,-4.71,-4.02,0.23,6.07,12.68,13.69,11.01,7.25,3.13,-4.15,1.27
TS,1985,64.5,23.75,-14.01,-14.37,-4.62,-3.06,1.9,8,13.12,13.79,10.56,6.67,1.2,-6.45,1.06
TS,1985,64.5,24.375,-16.89,-15.95,-4.86,-2.36,3.48,9.89,13.67,13.89,9.95,5.91,-0.98,-9.16,0.55
TS,1985,64.5,25,-20.61,-18.37,-5.23,-2.7,4.51,11.11,14.22,14.02,9.18,4.96,-3.14,-11.85,-0.32
TS,1985,64.5,25.625,-23.36,-20.06,-5.35,-2.93,5.42,12.24,14.78,14.16,8.46,4.04,-5.13,-14.02,-0.98
TS,1985,64.5,26.25,-24.6,-20.84,-5.4,-2.85,5.87,13.04,15.33,14.54,8.46,3.51,-6.38,-15.02,-1.2
TS,1985,64.5,26.875,-25.21,-21.22,-5.42,-2.23,6.41,14.05,16.35,15.38,9.07,3.1,-7.59,-15.79,-1.09
TS,1985,64.5,27.5,-25.2,-21.43,-5.63,-2.45,5.91,13.81,16.04,15.27,8.85,2.75,-8.33,-16.24,-1.39
TS,1985,64.5,28.125,-24.78,-21.39,-5.87,-3.29,4.88,12.73,14.83,14.53,8.12,2.61,-8.36,-16.18,-1.85
TS,1985,64.5,28.75,-24.64,-21.37,-6.03,-3.79,4.35,12.18,14.18,14.21,7.74,2.5,-8.46,-16.2,-2.11
TS,1985,64.5,29.375,-24.72,-21.43,-6.07,-3.71,4.16,12.21,14.23,14.34,7.81,2.42,-8.61,-16.42,-2.15
TS,1985,65,21.875,-11.38,-13.4,-4.56,-3.31,1.4,7.88,12.88,13.54,10.21,6.25,0.69,-7.29,1.08
TS,1985,65,22.5,-10.44,-12.37,-4.45,-4.13,0.02,6.29,12.25,13.61,11.14,7.32,3.08,-4.98,1.45
TS,1985,65,23.125,-11.86,-13.23,-4.67,-4.45,-0.07,6.12,12.13,13.54,11.36,7.46,3.26,-5.1,1.21
TS,1985,65,23.75,-13.58,-14.22,-4.97,-4.77,-0.15,5.95,11.97,13.41,11.54,7.52,3.06,-5.98,0.81
TS,1985,65,24.375,-15.42,-14.93,-4.99,-3.99,1.31,7.61,12.61,13.51,10.86,6.62,0.8,-8.41,0.47
TS,1985,65,25,-16.59,-15.19,-4.88,-3.14,2.73,9.13,13.35,13.58,10.06,5.64,-1.38,-10.24,0.26
TS,1985,65,25.625,-20.02,-17.39,-5.08,-3.05,4.02,10.84,14.16,13.73,9.01,4.44,-3.8,-12.65,-0.48
TS,1985,65,26.25,-23.37,-19.83,-5.43,-3.4,4.75,12.03,14.63,13.85,8.19,3.47,-5.72,-14.85,-1.31
TS,1985,65,26.875,-24.85,-21.08,-5.69,-3.62,4.93,12.5,14.74,13.9,7.74,2.84,-6.96,-16.15,-1.81
TS,1985,65,27.5,-24.75,-21.27,-5.95,-3.89,4.26,12.19,14.38,13.73,7.51,2.46,-7.78,-16.56,-2.14
TS,1985,65,28.125,-24.68,-21.4,-6.19,-4.02,3.72,12.07,14.27,13.68,7.42,2.15,-8.39,-16.83,-2.35
TS,1985,65,28.75,-24.76,-21.48,-6.32,-4.06,3.49,12.09,14.29,13.77,7.43,2.03,-8.56,-17.01,-2.42
TS,1985,65,29.375,-24.88,-21.55,-6.4,-4.19,3.18,12,14.2,13.8,7.41,2,-8.56,-17.17,-2.51
TS,1985,65.5,21.875,-12.7,-14.08,-4.07,-1.74,3.96,11.06,14.23,13.77,9.32,4.49,-3.17,-10.7,0.86
TS,1985,65.5,22.5,-12.67,-13.95,-4.52,-3.19,2.26,9.32,13.5,13.87,10.27,5.63,-0.57,-9.27,0.89
TS,1985,65.5,23.125,-12.83,-13.79,-5.07,-4.82,0.59,7.66,12.72,13.98,11.23,6.75,2.03,-8.12,0.86
TS,1985,65.5,23.75,-14.56,-14.6,-5.13,-4.69,1.02,7.86,12.69,13.66,10.9,6.39,0.89,-9.25,0.43
TS,1985,65.5,24.375,-16.01,-15.19,-5.15,-4.47,1.48,8.12,12.77,13.44,10.54,6.03,-0.18,-10.1,0.11
TS,1985,65.5,25,-18.28,-16.37,-5.21,-4.05,2.6,9.39,13.43,13.45,9.68,5.1,-2.1,-11.68,-0.34
TS,1985,65.5,25.625,-22.18,-18.78,-5.43,-3.78,4.01,11.33,14.35,13.54,8.41,3.71,-4.81,-14.33,-1.16
TS,1985,65.5,26.25,-24.86,-20.65,-5.73,-3.85,4.48,12.29,14.65,13.45,7.56,2.72,-6.83,-16.18,-1.91
TS,1985,65.5,26.875,-25.01,-21.1,-5.97,-4.09,4.13,12.18,14.4,13.33,7.31,2.32,-7.63,-16.67,-2.23
TS,1985,65.5,27.5,-25.01,-21.38,-6.19,-4.37,3.63,11.99,14.12,13.2,7.1,1.99,-8.23,-16.98,-2.51
TS,1985,65.5,28.125,-24.97,-21.55,-6.43,-4.38,3.23,11.98,14.18,13.25,7.11,1.69,-8.6,-17.23,-2.64
TS,1985,65.5,28.75,-24.96,-21.63,-6.62,-4.32,2.86,11.95,14.29,13.28,7.13,1.48,-8.79,-17.42,-2.73
TS,1985,65.5,29.375,-24.9,-21.63,-6.73,-4.4,2.34,11.7,14.16,13.14,7.06,1.37,-8.81,-17.5,-2.85
TS,1985,66,21.875,-17.84,-19.31,-5.49,-2.7,4.49,12.3,14.69,13.14,7.79,2.62,-7.23,-15.66,-1.1
TS,1985,66,22.5,-18.01,-18.6,-5.26,-2.53,4.71,12.46,14.97,13.46,8.02,2.75,-6.77,-15.43,-0.85
TS,1985,66,23.125,-18.51,-18.38,-5.49,-3.39,4.15,11.77,14.55,13.37,8.18,3.1,-5.74,-14.98,-0.95
TS,1985,66,23.75,-18.6,-17.6,-5.35,-3.53,4.27,11.68,14.45,13.35,8.19,3.22,-5.15,-14.48,-0.8
TS,1985,66,24.375,-19.81,-17.92,-5.48,-3.71,4.09,11.46,14.34,13.27,8.16,3.22,-5.12,-14.59,-1.01
TS,1985,66,25,-21.85,-19.16,-5.77,-3.95,3.9,11.46,14.28,13.09,7.85,2.92,-5.82,-15.42,-1.54
TS,1985,66,25.625,-24.13,-20.63,-6.01,-4.14,3.91,11.83,14.31,12.91,7.27,2.36,-6.89,-16.58,-2.15
TS,1985,66,26.25,-25.24,-21.46,-6.22,-4.25,3.89,12.17,14.39,12.87,6.92,1.83,-8.09,-17.4,-2.55
TS,1985,66,26.875,-25.34,-21.69,-6.42,-4.35,3.48,12.15,14.39,12.89,6.86,1.54,-8.68,-17.6,-2.73
TS,1985,66,27.5,-25.3,-21.9,-6.66,-4.41,3.03,12.12,14.41,12.93,6.83,1.2,-9.07,-17.8,-2.88
TS,1985,66,28.125,-25.25,-22.05,-6.91,-4.39,2.69,12.13,14.52,13.02,6.89,0.88,-9.34,-17.97,-2.98
TS,1985,66,28.75,-25.25,-22.05,-7.05,-4.48,2.36,11.97,14.45,13,6.91,0.74,-9.36,-18.02,-3.07
TS,1985,66,29.375,-25.18,-22.03,-7.07,-4.53,2.05,11.81,14.39,12.99,6.95,0.73,-9.28,-18.1,-3.11
TS,1985,66.5,21.875,-19.95,-22.29,-6.8,-4.15,3.29,11.77,14.05,12.01,6.4,1.28,-9.67,-17.85,-2.66
TS,1985,66.5,22.5,-20.68,-21.9,-6.59,-3.99,3.87,12.09,14.47,12.4,6.65,1.37,-9.28,-17.91,-2.46
TS,1985,66.5,23.125,-21.63,-21.69,-6.49,-3.93,4.28,12.35,14.82,12.72,6.82,1.39,-8.9,-18.07,-2.36
TS,1985,66.5,23.75,-22.56,-21.46,-6.44,-3.96,4.43,12.4,14.92,12.81,6.87,1.39,-8.57,-18.03,-2.35
TS,1985,66.5,24.375,-23.55,-21.45,-6.47,-4.05,4.35,12.42,14.85,12.79,6.82,1.37,-8.59,-18.14,-2.47
TS,1985,66.5,25,-24.29,-21.45,-6.48,-4.16,4.11,12.42,14.77,12.79,6.8,1.33,-8.67,-18.23,-2.59
TS,1985,66.5,25.625,-24.8,-21.78,-6.58,-4.36,3.66,12.29,14.63,12.7,6.73,1.21,-8.95,-18.3,-2.8
TS,1985,66.5,26.25,-25.35,-22.08,-6.7,-4.51,3.3,12.21,14.55,12.64,6.7,1.08,-9.32,-18.39,-2.99
TS,1985,66.5,26.875,-25.69,-22.32,-6.83,-4.62,2.9,12.12,14.49,12.59,6.67,0.89,-9.44,-18.47,-3.14
TS,1985,66.5,27.5,-25.72,-22.43,-6.98,-4.79,2.38,11.91,14.35,12.51,6.55,0.66,-9.48,-18.51,-3.3
TS,1985,66.5,28.125,-25.74,-22.46,-7.13,-5.04,1.82,11.58,14.1,12.35,6.39,0.48,-9.46,-18.5,-3.47
