PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,2008,60.5,12.5,-3.46,-2.9,-2.75,3.85,9.14,13.06,15.94,12.59,8.23,4.75,-1.92,-7.6,4.08
TS,2008,60.5,13.125,-3.35,-2.79,-2.76,3.88,8.95,12.97,15.76,12.47,8.07,4.77,-1.8,-7.35,4.07
TS,2008,60.5,13.75,-3.12,-2.57,-2.6,4.05,9.16,13.33,15.91,12.73,8.2,4.97,-1.53,-7.02,4.29
TS,2008,60.5,14.375,-2.82,-2.19,-2.32,4.28,9.48,13.76,16.14,13.07,8.44,5.23,-1.35,-6.62,4.59
TS,2008,60.5,15,-2.42,-1.76,-1.95,4.42,9.63,14,16.21,13.27,8.58,5.45,-1.17,-6.21,4.84
TS,2008,60.5,15.625,-2.18,-1.47,-1.55,4.67,10.1,14.53,16.6,13.71,9,5.84,-1.01,-5.88,5.2
TS,2008,60.5,16.25,-1.89,-1.16,-1.23,4.83,10.44,14.94,17,14.16,9.45,6.22,-0.74,-5.29,5.56
TS,2008,60.5,16.875,-0.99,-0.46,-0.56,4.76,10.09,14.97,17.43,14.9,10.36,7.01,0.58,-3.42,6.22
TS,2008,60.5,17.5,0.38,0.47,0.26,4.28,9.1,14.45,17.47,15.55,11.39,8.05,2.4,-0.84,6.91
TS,2008,60.5,18.125,1.55,1.19,0.84,3.57,7.85,13.64,17.08,15.76,12.1,8.91,3.97,1.3,7.31
TS,2008,60.5,18.75,2.32,1.66,1.32,3.11,7.03,12.98,16.86,16.01,12.73,9.5,5.13,2.7,7.61
TS,2008,60.5,19.375,2.77,1.95,1.63,2.9,6.63,12.5,16.75,16.14,13.02,9.81,5.85,3.48,7.79
TS,2008,60.5,20,2.89,2.05,1.73,2.93,6.81,12.58,16.82,16.18,12.99,9.9,6.09,3.76,7.89
TS,2008,60.5,20.625,2.79,1.99,1.7,2.9,7.14,12.81,16.9,16.15,12.89,10.02,6.26,3.86,7.95
TS,2008,61,11.875,-5.53,-5.13,-5.03,1.15,8.28,12.5,15.42,11.79,7.63,3.46,-3.71,-9.47,2.61
TS,2008,61,12.5,-5.14,-4.87,-5.12,1.31,8.17,12.27,15.13,11.47,7.45,3.54,-3.33,-8.79,2.67
TS,2008,61,13.125,-4.8,-4.44,-5.32,2,8.09,12.3,14.98,11.33,7.35,3.65,-2.62,-7.97,2.88
TS,2008,61,13.75,-4.41,-3.81,-4.43,2.85,8.55,12.98,15.43,11.87,7.7,4.11,-2.24,-7.6,3.42
TS,2008,61,14.375,-4.01,-3.23,-3.05,3.7,9.03,13.73,15.97,12.54,8.14,4.66,-2.01,-7.4,4.01
TS,2008,61,15,-3.61,-2.84,-2.71,3.75,8.9,13.7,15.88,12.59,8.15,4.84,-1.93,-7.03,4.14
TS,2008,61,15.625,-3.31,-2.46,-2.55,3.79,8.83,13.79,15.94,12.76,8.26,5.05,-1.97,-6.69,4.29
TS,2008,61,16.25,-2.66,-1.89,-2.09,3.89,9.02,13.98,16.2,13.19,8.77,5.54,-1.41,-5.62,4.74
TS,2008,61,16.875,-1.07,-0.71,-0.94,3.85,8.73,13.95,16.63,14.27,10.15,6.74,0.39,-3.04,5.75
TS,2008,61,17.5,0.91,0.68,0.47,3.2,7.32,13.16,16.74,15.55,12.02,8.32,3.07,0.47,6.83
TS,2008,61,18.125,2.23,1.6,1.34,2.58,6.05,12.3,16.55,16.21,13.18,9.3,4.85,2.78,7.41
TS,2008,61,18.75,2.71,1.93,1.61,2.45,5.63,11.92,16.34,16.19,13.32,9.54,5.49,3.52,7.55
TS,2008,61,19.375,2.95,2.1,1.71,2.51,5.65,11.82,16.24,16.11,13.16,9.58,5.82,3.85,7.62
TS,2008,61,20,3.1,2.19,1.74,2.54,5.82,11.82,16.25,16.06,13.02,9.71,6.12,4.11,7.71
TS,2008,61,20.625,2.69,1.94,1.45,2.86,6.59,12.3,16.45,15.92,12.59,9.59,5.8,3.75,7.66
TS,2008,61.5,11.875,-6.97,-6.43,-6.72,-1.98,6.48,11.18,14.17,10.47,6.5,1.85,-5.1,-10.44,1.08
TS,2008,61.5,12.5,-6.3,-5.74,-6.48,-1.18,6.9,11.26,14.12,10.36,6.5,2.23,-4.41,-9.49,1.48
TS,2008,61.5,13.125,-5.78,-5.13,-6.2,-0.27,7.11,11.44,14.14,10.37,6.58,2.59,-3.7,-8.75,1.87
TS,2008,61.5,13.75,-5.35,-4.71,-5.88,0.76,7.37,11.74,14.3,10.52,6.8,3.03,-3.09,-8.25,2.27
TS,2008,61.5,14.375,-4.84,-4.24,-4.66,2,7.74,12.35,14.77,11.12,7.17,3.61,-2.63,-7.81,2.88
TS,2008,61.5,15,-4.36,-3.8,-3.58,2.93,8.03,12.87,15.19,11.69,7.52,4.15,-2.24,-7.34,3.42
TS,2008,61.5,15.625,-3.97,-3.19,-3.18,3.24,8.31,13.3,15.57,12.21,7.84,4.62,-2,-6.88,3.82
TS,2008,61.5,16.25,-3.3,-2.4,-2.47,3.56,8.55,13.72,16.02,12.93,8.46,5.32,-1.31,-5.87,4.43
TS,2008,61.5,16.875,-1.06,-0.83,-0.96,3.47,8.05,13.53,16.5,14.35,10.37,6.77,0.77,-2.48,5.71
TS,2008,61.5,17.5,1.17,0.82,0.62,3.1,7.06,12.86,16.6,15.59,12.16,8.16,3.04,0.93,6.84
TS,2008,61.5,18.125,2.21,1.63,1.32,2.6,5.87,12.02,16.26,15.98,12.91,8.73,4.39,2.67,7.22
TS,2008,61.5,18.75,2.77,2.08,1.69,2.42,5.25,11.59,16,16.06,13.12,8.91,5.13,3.57,7.38
TS,2008,61.5,19.375,2.96,2.18,1.72,2.44,5.27,11.55,15.89,15.97,12.97,9.01,5.5,3.91,7.45
TS,2008,61.5,20,3.02,2.17,1.66,2.43,5.43,11.59,15.89,15.89,12.84,9.21,5.89,4.17,7.52
TS,2008,61.5,20.625,2.84,1.96,1.46,2.4,5.77,11.77,15.98,15.82,12.68,9.5,6.28,4.31,7.56
TS,2008,62,11.875,-7.82,-6.8,-7.45,-2.71,5.69,10.38,13.47,9.76,5.85,0.77,-5.63,-10.77,0.39
TS,2008,62,12.5,-7.23,-6.26,-7.22,-2.26,5.94,10.6,13.54,9.82,5.94,1.21,-5.13,-10.03,0.74
TS,2008,62,13.125,-6.43,-5.53,-6.97,-1.98,5.96,10.58,13.37,9.59,5.86,1.66,-4.47,-9.15,1.04
TS,2008,62,13.75,-5.86,-5.08,-6.34,-0.3,6.56,11.19,13.88,10.04,6.26,2.32,-3.78,-8.67,1.68
TS,2008,62,14.375,-5.33,-4.75,-5.61,1.66,7.45,12.11,14.64,10.81,6.9,3.09,-3.14,-8.37,2.46
TS,2008,62,15,-4.92,-4.47,-5.05,2.16,7.7,12.55,14.94,11.34,7.25,3.59,-2.85,-7.95,2.86
TS,2008,62,15.625,-4.52,-4.18,-4.75,2.55,7.92,12.91,15.19,11.77,7.54,4.03,-2.58,-7.49,3.2
TS,2008,62,16.25,-4.15,-3.67,-4.07,3.04,8.32,13.43,15.65,12.34,7.99,4.53,-2.38,-6.88,3.68
TS,2008,62,16.875,-2.92,-2.53,-2.67,3.31,8.27,13.55,16.01,13.22,8.94,5.4,-1.32,-5.02,4.52
TS,2008,62,17.5,0.19,-0.07,-0.29,2.86,6.96,12.61,16.05,14.79,11.24,7.27,1.91,-0.4,6.09
TS,2008,62,18.125,2.44,1.77,1.4,2.49,5.76,11.78,15.94,15.81,12.86,8.59,4.44,3.02,7.19
TS,2008,62,18.75,2.83,2.08,1.62,2.37,5.27,11.49,15.69,15.76,12.86,8.62,5.06,3.65,7.28
TS,2008,62,19.375,3,2.18,1.64,2.33,5.14,11.39,15.55,15.65,12.72,8.68,5.52,3.97,7.31
TS,2008,62,20,3.03,2.11,1.53,2.29,5.23,11.41,15.53,15.55,12.61,8.95,6.01,4.22,7.37
TS,2008,62,20.625,2.6,1.76,1.16,2.39,5.65,11.64,15.55,15.31,12.21,9.01,6.08,3.97,7.28
TS,2008,62.5,11.875,-7.92,-6.69,-7.72,-3.17,4.56,9.82,12.92,9.34,5.56,0.37,-5.27,-10.43,0.11
TS,2008,62.5,12.5,-7.66,-6.51,-7.72,-2.81,5.11,10,13,9.4,5.64,0.55,-5.26,-9.95,0.32
TS,2008,62.5,13.125,-6.9,-5.88,-7.21,-1.65,5.58,10.38,13.21,9.55,5.81,1.18,-4.59,-9.33,0.85
TS,2008,62.5,13.75,-6.27,-5.37,-6.55,0.12,6.36,11.11,13.74,10.03,6.17,1.96,-3.91,-8.99,1.53
TS,2008,62.5,14.375,-5.83,-5.24,-6.07,1.03,7.16,12.04,14.46,10.86,6.85,2.65,-3.74,-8.87,2.11
TS,2008,62.5,15,-5.37,-5.03,-5.73,1.45,7.64,12.61,14.85,11.4,7.26,3.21,-3.52,-8.63,2.51
TS,2008,62.5,15.625,-4.91,-4.78,-5.56,1.74,7.69,12.74,14.89,11.6,7.39,3.53,-3.29,-7.95,2.76
TS,2008,62.5,16.25,-4.33,-4.39,-5.15,2.13,7.75,12.87,14.98,11.89,7.63,3.9,-2.94,-7.06,3.11
TS,2008,62.5,16.875,-3.19,-3.28,-3.56,2.5,7.87,13.1,15.41,12.71,8.4,4.69,-2.01,-5.46,3.93
TS,2008,62.5,17.5,-1.86,-2.04,-1.99,2.75,7.7,13.09,15.75,13.56,9.42,5.64,-0.67,-3.54,4.82
TS,2008,62.5,18.125,0.73,0.16,-0.06,2.39,6.39,12.19,15.67,14.74,11.43,7.34,2.53,0.49,6.17
TS,2008,62.5,18.75,2.81,1.94,1.43,2.15,5.33,11.48,15.53,15.59,12.93,8.67,5.25,3.74,7.24
TS,2008,62.5,19.375,2.96,2.03,1.43,2.14,5.22,11.33,15.35,15.45,12.68,8.64,5.63,3.98,7.24
TS,2008,62.5,20,2.89,1.92,1.27,2.15,5.28,11.29,15.24,15.26,12.34,8.59,5.91,4.01,7.18
TS,2008,62.5,20.625,1.98,1.23,0.58,2.39,6,11.68,15.32,14.83,11.59,8.31,5.31,3.19,6.87
TS,2008,63,11.875,-7.41,-5.82,-7.39,-2.91,3.15,9.8,12.87,9.66,6.01,0.66,-4.7,-8.91,0.42
TS,2008,63,12.5,-7.19,-5.85,-7.46,-2.84,3.97,9.73,12.68,9.38,5.86,0.79,-4.59,-8.69,0.48
TS,2008,63,13.125,-7.08,-6.01,-7.51,-2.73,4.71,9.8,12.58,9.16,5.72,0.9,-4.56,-8.71,0.52
TS,2008,63,13.75,-6.69,-5.89,-6.81,-0.54,6.17,11.27,13.8,10.39,6.56,1.74,-4.52,-8.85,1.39
TS,2008,63,14.375,-6.25,-5.77,-6.16,1.4,7.52,12.61,14.92,11.54,7.31,2.52,-4.47,-9.04,2.18
TS,2008,63,15,-5.67,-5.38,-5.99,1.03,7.46,12.56,14.72,11.51,7.2,2.91,-4.02,-8.66,2.31
TS,2008,63,15.625,-5.16,-5.05,-5.88,0.52,7.29,12.41,14.47,11.41,7.04,3.16,-3.68,-8.1,2.37
TS,2008,63,16.25,-4.71,-4.87,-5.57,0.59,7.27,12.42,14.5,11.53,7.08,3.37,-3.47,-7.31,2.57
TS,2008,63,16.875,-4.22,-4.57,-5.01,0.72,7.34,12.5,14.68,11.78,7.29,3.65,-3.23,-6.5,2.87
TS,2008,63,17.5,-3.55,-3.72,-3.84,1.66,7.67,12.89,15.24,12.47,8.04,4.33,-2.6,-5.6,3.58
TS,2008,63,18.125,-2.49,-2.63,-2.58,2.23,7.63,12.98,15.6,13.21,8.99,5.21,-1.37,-4.02,4.4
TS,2008,63,18.75,0.23,-0.3,-0.61,2.01,6.45,12.12,15.5,14.44,11.01,6.92,2.24,0.19,5.85
TS,2008,63,19.375,2.52,1.61,1.01,1.87,5.57,11.43,15.39,15.47,12.62,8.31,5.38,3.66,7.07
TS,2008,63,20,2.26,1.29,0.65,1.87,5.57,11.35,15.3,15.21,12.19,8.16,5.42,3.41,6.89
TS,2008,63,20.625,1.97,1,0.34,1.86,5.53,11.17,15.09,14.92,11.78,8.1,5.39,3.17,6.69
TS,2008,63.5,11.875,-5.19,-3.64,-5.45,0.13,5.48,11.04,13.87,11.23,7.71,2.83,-2.5,-6.01,2.46
TS,2008,63.5,12.5,-6.74,-5.2,-6.97,-1.66,4.51,10.57,13.43,10.55,6.87,1.65,-4.01,-7.58,1.29
TS,2008,63.5,13.125,-6.67,-5.52,-7.04,-0.81,5.39,10.89,13.5,10.46,6.65,1.72,-4.09,-8.04,1.37
TS,2008,63.5,13.75,-6.41,-5.67,-6.86,0.62,6.31,11.49,13.82,10.7,6.67,2.04,-4.05,-8.42,1.69
TS,2008,63.5,14.375,-6.08,-5.69,-6.31,1.58,7.14,12.33,14.55,11.43,7.13,2.61,-4.03,-8.72,2.16
TS,2008,63.5,15,-5.82,-5.69,-6.06,1.44,7.48,12.66,14.84,11.7,7.22,2.92,-4.07,-8.79,2.32
TS,2008,63.5,15.625,-5.52,-5.42,-6.09,0.6,7.25,12.43,14.63,11.55,7,3.01,-4.03,-8.45,2.25
TS,2008,63.5,16.25,-5.25,-5.15,-5.94,0.35,7.22,12.38,14.66,11.59,6.99,3.15,-4.01,-8.15,2.32
TS,2008,63.5,16.875,-4.99,-4.86,-5.71,0.58,7.29,12.45,14.79,11.7,7.1,3.26,-3.95,-7.39,2.52
TS,2008,63.5,17.5,-4.77,-4.59,-5.44,0.39,7.2,12.38,14.76,11.71,7.13,3.35,-3.8,-6.52,2.65
TS,2008,63.5,18.125,-4.46,-4.24,-4.83,0.43,7.35,12.55,15.05,12.05,7.51,3.75,-3.37,-5.89,2.99
TS,2008,63.5,18.75,-4.08,-3.84,-4.41,0.49,7.51,12.7,15.38,12.49,8.01,4.2,-2.75,-5.13,3.38
TS,2008,63.5,19.375,-1.83,-2.04,-2.71,0.88,6.87,12.25,15.55,13.78,9.75,5.57,0.4,-1.77,4.73
TS,2008,63.5,20,0.07,-0.54,-1.08,1.65,6.42,11.97,15.75,14.94,11.27,6.84,3.09,1.05,5.95
TS,2008,63.5,20.625,0.29,-0.44,-1.11,1.35,5.73,11.32,15.23,14.7,11.26,7.2,3.44,1.29,5.85
TS,2008,64,11.875,-3.99,-2.49,-3.63,2.65,7.28,12.28,14.83,12.22,8.73,4.12,-1.43,-4.68,3.82
TS,2008,64,12.5,-6.05,-4.44,-6.03,-0.09,5.62,11.37,14.04,11.24,7.51,2.49,-3.42,-6.64,2.13
TS,2008,64,13.125,-7.26,-5.72,-7.49,-1.78,4.44,10.7,13.35,10.44,6.51,1.46,-4.63,-7.87,1.01
TS,2008,64,13.75,-7.28,-6.13,-7.78,-1.87,4.39,10.57,13.1,10.12,6.05,1.34,-4.86,-8.23,0.78
TS,2008,64,14.375,-7.16,-6.4,-7.82,-1.96,4.69,10.74,13.19,10.17,5.9,1.46,-5,-8.49,0.78
TS,2008,64,15,-6.55,-6.17,-7.2,-0.78,6.14,11.68,14.07,10.92,6.36,2.16,-4.74,-8.53,1.45
TS,2008,64,15.625,-6.15,-5.95,-6.76,-0.14,7,12.28,14.66,11.42,6.66,2.62,-4.63,-8.48,1.88
TS,2008,64,16.25,-6.11,-5.69,-6.67,-0.49,6.96,12.21,14.66,11.42,6.58,2.71,-4.67,-8.14,1.9
TS,2008,64,16.875,-6.12,-5.49,-6.6,-1.04,6.81,12.06,14.54,11.31,6.43,2.73,-4.69,-7.62,1.86
TS,2008,64,17.5,-5.93,-5.43,-6.41,-1.67,6.46,11.74,14.23,11.08,6.29,2.63,-4.58,-7.06,1.78
TS,2008,64,18.125,-5.69,-5.33,-6.16,-1.86,6.32,11.6,14.12,11.04,6.31,2.65,-4.38,-6.7,1.83
TS,2008,64,18.75,-5.49,-5.19,-5.93,-1.25,6.74,11.92,14.5,11.42,6.64,2.96,-4.18,-6.44,2.14
TS,2008,64,19.375,-5.23,-5.09,-5.69,-0.68,7.13,12.15,14.77,11.75,6.91,3.25,-4.02,-6.09,2.43
TS,2008,64,20,-3.97,-4.03,-4.46,0.02,6.91,12.06,15.03,12.65,8.12,4.38,-2.01,-4.04,3.39
TS,2008,64,20.625,-2.4,-2.67,-3.16,0.8,6.48,11.8,15.2,13.54,9.39,5.64,0.21,-1.7,4.43
TS,2008,64.5,11.875,-3.4,-1.93,-3.62,2.94,7.33,12.04,14.6,12.18,8.92,4.68,-0.92,-3.79,4.09
TS,2008,64.5,12.5,-5.88,-4.11,-6.18,0.62,6.03,11.53,14.31,11.31,7.53,2.83,-3.35,-6.21,2.37
TS,2008,64.5,13.125,-7.17,-5.36,-7.61,-1.19,5.02,10.95,13.75,10.81,6.7,1.72,-4.52,-7.18,1.33
TS,2008,64.5,13.75,-7.62,-6,-8.3,-1.74,4.98,10.79,13.53,10.63,6.25,1.27,-5.04,-7.67,0.92
TS,2008,64.5,14.375,-7.5,-6.18,-8.38,-1.92,5.19,10.77,13.42,10.42,5.88,1.28,-5.09,-7.86,0.84
TS,2008,64.5,15,-7.32,-6.32,-8.22,-1.94,5.25,10.83,13.46,10.32,5.67,1.38,-5.21,-8.11,0.82
TS,2008,64.5,15.625,-7,-6.32,-7.73,-1.48,5.76,11.31,13.95,10.67,5.9,1.75,-5.29,-8.24,1.11
TS,2008,64.5,16.25,-6.8,-6.28,-7.36,-1.42,6.05,11.54,14.17,10.81,5.96,2,-5.32,-8.17,1.26
TS,2008,64.5,16.875,-6.9,-6.28,-7.26,-2.07,5.48,11.2,13.8,10.47,5.64,1.93,-5.35,-8.01,1.05
TS,2008,64.5,17.5,-6.93,-6.32,-7.11,-2.61,4.95,10.93,13.47,10.2,5.38,1.87,-5.31,-7.9,0.88
TS,2008,64.5,18.125,-6.69,-6.05,-6.85,-2.3,5.59,11.28,13.85,10.66,5.78,2.16,-4.98,-7.58,1.24
TS,2008,64.5,18.75,-6.51,-5.83,-6.58,-1.96,6.16,11.6,14.18,11.12,6.14,2.47,-4.68,-7.29,1.57
TS,2008,64.5,19.375,-6.34,-5.75,-6.39,-1.54,6.51,11.77,14.43,11.42,6.37,2.73,-4.57,-7,1.8
TS,2008,64.5,20,-6.15,-5.68,-6.21,-1.3,6.7,11.78,14.55,11.59,6.49,2.88,-4.44,-6.69,1.96
TS,2008,64.5,20.625,-4.16,-4,-4.97,-0.43,6.07,11.37,14.6,12.42,7.82,4.18,-2.1,-4.03,3.06
TS,2008,65,11.875,-1.17,0.15,-1.28,2.58,7.21,11.8,14.3,12.83,9.89,6.4,1.81,-0.49,5.34
TS,2008,65,12.5,-5.64,-3.47,-5.92,-0.5,5.41,11.46,14.42,11.6,7.68,3.31,-2.71,-5.04,2.55
TS,2008,65,13.125,-7.68,-5.37,-8.17,-1.89,3.83,10.68,13.79,10.69,6.32,1.47,-4.92,-7.05,0.98
TS,2008,65,13.75,-8.4,-6.49,-9.21,-2.74,1.88,9.31,12.61,9.62,5.23,0.11,-6.09,-7.83,-0.17
TS,2008,65,14.375,-8.6,-7.08,-9.58,-3.39,0.95,8.57,11.92,8.9,4.49,-0.46,-6.62,-8.3,-0.77
TS,2008,65,15,-8.4,-7.15,-9.36,-3.48,1.89,8.91,12.04,8.93,4.42,-0.1,-6.47,-8.46,-0.6
TS,2008,65,15.625,-8.17,-7.12,-8.93,-3.08,3.62,9.78,12.73,9.47,4.82,0.53,-6.23,-8.47,-0.09
TS,2008,65,16.25,-7.89,-7.03,-8.44,-2.59,4.8,10.58,13.48,10.07,5.32,1.05,-6.13,-8.38,0.4
TS,2008,65,16.875,-7.72,-6.94,-8.08,-2.36,5.43,11.11,13.96,10.48,5.65,1.42,-6.05,-8.33,0.71
TS,2008,65,17.5,-7.75,-6.82,-7.88,-2.47,5.54,11.28,14.07,10.6,5.68,1.64,-5.87,-8.43,0.8
TS,2008,65,18.125,-7.75,-6.65,-7.64,-2.5,5.5,11.4,14.15,10.69,5.71,1.86,-5.71,-8.48,0.88
TS,2008,65,18.75,-7.66,-6.53,-7.45,-2.38,5.41,11.43,14.16,10.84,5.87,2.03,-5.55,-8.13,1
TS,2008,65,19.375,-7.54,-6.4,-7.3,-2.34,5.38,11.48,14.18,10.93,6.02,2.24,-5.26,-7.77,1.13
TS,2008,65,20,-7.01,-5.92,-6.95,-1.78,5.65,11.53,14.35,11.18,6.38,2.63,-4.7,-6.97,1.53
TS,2008,65,20.625,-6.17,-5.14,-6.4,-0.86,6.25,11.73,14.71,11.69,6.99,3.25,-3.81,-5.87,2.2
TS,2008,65.5,11.875,3.5,3.66,2.8,4.64,7.51,10.97,13.12,13.18,11.55,9.57,6.34,4.56,7.62
TS,2008,65.5,12.5,-2.09,-0.57,-2.56,1.5,5.45,10.9,13.44,12.01,8.95,5.75,0.87,-0.91,4.4
TS,2008,65.5,13.125,-7.7,-4.8,-7.97,-1.68,3.46,10.87,13.86,10.97,6.42,1.97,-4.68,-6.27,1.2
TS,2008,65.5,13.75,-9.02,-6.34,-9.47,-2.83,2.34,9.99,13.22,10.07,5.31,0.54,-6.43,-7.67,-0.02
TS,2008,65.5,14.375,-9.23,-7.18,-9.91,-3.42,1.82,9.07,12.33,9.26,4.61,-0.14,-7.09,-8.1,-0.66
TS,2008,65.5,15,-9.26,-7.57,-9.9,-3.5,2.76,9.23,12.37,9.21,4.53,-0.07,-7.13,-8.38,-0.64
TS,2008,65.5,15.625,-9.36,-7.79,-9.85,-3.57,3.36,9.47,12.68,9.29,4.57,-0.04,-7.13,-8.78,-0.6
TS,2008,65.5,16.25,-9.24,-7.77,-9.6,-3.5,3.72,9.88,13,9.49,4.73,0.15,-7.15,-8.97,-0.44
TS,2008,65.5,16.875,-8.93,-7.59,-9.11,-3.07,4.33,10.5,13.54,9.99,5.19,0.56,-7.12,-9,-0.06
TS,2008,65.5,17.5,-8.71,-7.48,-8.65,-2.66,4.96,11.08,14.03,10.44,5.62,0.96,-7.03,-9.08,0.29
TS,2008,65.5,18.125,-8.79,-7.39,-8.5,-2.85,4.25,10.94,13.88,10.32,5.5,1.02,-7.02,-8.97,0.2
TS,2008,65.5,18.75,-8.81,-7.34,-8.41,-3.03,3.82,10.83,13.78,10.2,5.39,1.11,-6.83,-8.64,0.17
TS,2008,65.5,19.375,-8.55,-7.18,-8.25,-2.87,4.3,11.05,13.98,10.36,5.65,1.45,-6.35,-8.29,0.44
TS,2008,65.5,20,-8.26,-6.99,-8.07,-2.64,4.7,11.3,14.2,10.54,5.97,1.8,-5.94,-7.99,0.72
TS,2008,65.5,20.625,-7.2,-6.24,-7.61,-1.9,5.24,11.6,14.68,11.19,6.72,2.56,-4.93,-6.96,1.43
TS,2009,59,11.875,-3.06,-5.97,0.54,7.78,11.39,14.67,17.33,16.33,13.05,4.63,3.74,-5.97,6.21
TS,2009,59,12.5,-4.54,-7.08,0.37,8.41,12.02,15.29,17.9,16.82,13.24,4.18,2.99,-7.71,5.99
TS,2009,59,13.125,-6.32,-7.83,1.01,9.83,14.06,17.5,20.09,18.6,14.82,5.19,2.36,-8.67,6.72
TS,2009,59,13.75,-6.38,-7.58,0.79,9.59,13.78,17.24,19.86,18.45,14.67,5.11,2.43,-8.29,6.64
TS,2009,59,14.375,-5.09,-6.66,-0.06,8.15,11.72,15.02,17.79,16.81,13.16,4.19,2.98,-6.92,5.92
TS,2009,59,15,-4.68,-6.38,-0.17,7.81,11.33,14.48,17.43,16.59,12.97,4.18,3.3,-6.33,5.88
TS,2009,59,15.625,-4.51,-6.23,-0.1,7.79,11.44,14.47,17.56,16.81,13.19,4.46,3.59,-5.96,6.04
TS,2009,59,16.25,-4.38,-5.81,-0.11,7.49,11.36,14.22,17.66,16.97,13.35,4.63,3.86,-5.48,6.15
TS,2009,59,16.875,-3.52,-4.64,0.07,6.89,11.01,13.86,17.67,17.2,13.52,5.04,4.3,-4.08,6.44
TS,2009,59,17.5,-2.22,-3.1,0.36,6.12,10.52,13.39,17.6,17.35,13.63,5.54,4.81,-2.23,6.81
TS,2009,59,18.125,-0.28,-1.18,0.88,5.02,9.44,12.61,17.1,17.44,13.74,6.6,5.59,0.45,7.28
TS,2009,59,18.75,2.68,1.58,1.67,3.32,7.6,11.44,16.19,17.48,13.86,8.26,6.72,4.5,7.94
TS,2009,59,19.375,3.17,1.99,1.89,3.25,7.37,11.23,16.14,17.65,14.45,9.09,7.05,5.03,8.19
TS,2009,59,20,3.58,2.32,2.06,3.24,7.24,11.12,16.12,17.83,15.03,9.8,7.36,5.46,8.43
TS,2009,59,20.625,3.85,2.44,2.05,3.21,7.23,11.21,16.05,17.98,15.48,10.3,7.55,5.54,8.57
TS,2009,59.5,11.875,-4.58,-8.07,-1,7.15,10.74,14.11,16.57,15.5,12,2.94,2.55,-8.39,4.96
TS,2009,59.5,12.5,-4.92,-8.04,-0.83,7.54,11.16,14.57,17.02,15.98,12.39,3.17,2.57,-8.41,5.18
TS,2009,59.5,13.125,-5.39,-7.99,-0.52,7.96,11.75,15.24,17.66,16.6,12.93,3.56,2.63,-8.34,5.51
TS,2009,59.5,13.75,-6.07,-7.98,-0.55,8.1,12.08,15.55,18.07,16.94,13.24,3.88,2.47,-8.17,5.63
TS,2009,59.5,14.375,-5.78,-7.65,-1.06,7.52,11.16,14.46,17.2,16.22,12.56,3.5,2.61,-7.46,5.27
TS,2009,59.5,15,-5.35,-7.35,-1.4,7.06,10.44,13.54,16.55,15.65,12.02,3.24,2.91,-6.74,5.05
TS,2009,59.5,15.625,-5.54,-7.36,-1.05,7.6,11.3,14.3,17.55,16.55,12.7,3.84,3.15,-6.75,5.52
TS,2009,59.5,16.25,-5.53,-7.1,-0.78,7.76,11.74,14.57,18.05,17.1,13.12,4.22,3.45,-6.5,5.84
TS,2009,59.5,16.875,-5.47,-6.56,-0.71,7.5,11.72,14.41,18.1,17.28,13.31,4.33,3.63,-6.03,5.96
TS,2009,59.5,17.5,-4.86,-5.67,-0.46,7.09,11.62,14.22,18.18,17.5,13.53,4.67,3.93,-5.03,6.23
TS,2009,59.5,18.125,-3.47,-4.3,-0.19,6.32,10.93,13.42,17.69,17.37,13.49,5.07,4.37,-3.33,6.45
TS,2009,59.5,18.75,-0.62,-1.56,0.57,4.64,9.07,12.14,16.73,17.26,13.53,6.56,5.39,0.41,7.01
TS,2009,59.5,19.375,2.22,1.18,1.35,2.87,7,10.94,15.78,17.19,13.6,8.25,6.49,4.17,7.59
TS,2009,59.5,20,2.83,1.69,1.54,2.74,6.84,10.97,15.81,17.42,14.11,8.9,6.85,4.75,7.87
TS,2009,59.5,20.625,3.19,1.96,1.61,2.72,6.91,11.23,15.96,17.68,14.65,9.4,7.12,4.97,8.12
TS,2009,60,11.875,-5.73,-9.3,-2.3,5.95,9.92,13.4,15.88,14.79,11.07,1.94,1.58,-9.56,3.97
TS,2009,60,12.5,-5.76,-9.1,-2.51,6.06,9.78,13.26,15.78,14.74,11.07,1.92,1.76,-9.2,3.98
TS,2009,60,13.125,-5.94,-8.88,-2.45,6.42,9.94,13.35,15.92,14.98,11.23,2.09,1.98,-8.48,4.18
TS,2009,60,13.75,-6.08,-8.7,-2.54,6.48,9.87,13.13,15.8,14.92,11.21,2.13,1.92,-8.1,4.17
TS,2009,60,14.375,-6.11,-8.57,-2.73,6.44,9.76,12.86,15.64,14.78,11.17,2.13,1.83,-7.92,4.11
TS,2009,60,15,-5.91,-8.4,-2.68,6.53,9.89,12.85,15.86,14.97,11.33,2.33,2.1,-7.59,4.27
TS,2009,60,15.625,-5.79,-8.22,-2.62,6.67,10.11,12.94,16.2,15.33,11.57,2.6,2.46,-7.24,4.5
TS,2009,60,16.25,-5.85,-7.88,-2.18,6.71,10.52,13.13,16.58,15.79,11.91,3.06,2.95,-6.69,4.84
