PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,2018,63.5,6.875,7.17,6.43,4.97,5.4,8.55,10.88,13.72,14.43,12.87,10.28,9.32,8.1,9.34
TS,2018,63.5,7.5,6.72,5.98,4.81,5.26,8.71,10.89,13.79,14.59,13.39,10.54,9.14,7.85,9.31
TS,2018,63.5,8.125,3.26,2.68,2.12,4.91,9.57,10.85,14.36,13.95,12.51,9.02,6.98,5.03,7.94
TS,2018,63.5,8.75,0.47,0.05,-0.02,4.65,10.22,10.78,14.74,13.32,11.79,7.87,5.23,2.76,6.82
TS,2018,63.5,9.375,-1.6,-2.53,-2.26,3.72,10.55,10.61,15.27,12.81,10.88,6.41,3.62,0.42,5.66
TS,2018,64,10,-0.04,-1,-1.05,4.07,9.88,10.16,14.83,12.99,11.26,7.23,4.79,1.7,6.24
TS,2018,64,10.625,-3.55,-4.87,-4.54,3.17,10.6,9.96,15.64,12.3,10.16,5.32,2.54,-1.65,4.59
TS,2018,64,11.25,-4.65,-6.37,-5.56,3.04,11.31,10.41,16.51,12.51,10.08,4.79,1.76,-2.9,4.24
TS,2018,64,11.875,-6.52,-8.56,-7.44,1.68,11.25,10.34,16.93,12.29,9.47,3.59,0.41,-4.82,3.22
TS,2018,64,12.5,-8.91,-10.94,-9.9,-0.87,9.71,9.44,16.49,11.47,8.14,1.65,-1.48,-7.02,1.48
TS,2018,64,5,7.94,7.56,6.62,6.74,8.45,10.73,13.02,13.93,11.89,9.71,8.94,8.45,9.5
TS,2018,64,5.625,8,7.58,6.3,6.42,8.46,10.78,13.21,14.03,12,9.9,9.13,8.51,9.53
TS,2018,64,6.25,7.94,7.39,6.01,6.05,8.4,10.71,13.38,14.29,12.18,9.93,9.3,8.47,9.5
TS,2018,64,6.875,7.85,7.19,5.8,5.75,8.37,10.67,13.5,14.54,12.39,9.99,9.42,8.41,9.49
TS,2018,64,7.5,7.65,6.98,5.69,5.65,8.4,10.62,13.46,14.62,12.83,10.28,9.44,8.36,9.5
TS,2018,64,8.125,7.23,6.58,5.44,5.6,8.48,10.56,13.45,14.57,13.08,10.4,9.26,8.09,9.4
TS,2018,64,8.75,6.26,5.68,4.82,5.5,8.61,10.49,13.48,14.24,13.04,10.33,8.69,7.38,9.04
TS,2018,64,9.375,4.46,3.8,3.26,5.1,8.96,10.42,13.84,13.87,12.69,9.69,7.63,5.87,8.3
TS,2018,64.5,10,4.81,4.03,3.55,5.22,8.94,10.39,14.08,14.18,12.63,9.5,7.66,5.94,8.41
TS,2018,64.5,10.625,1.41,0.29,0.37,4.47,9.7,10.44,14.93,13.71,11.82,7.91,5.56,2.94,6.96
TS,2018,64.5,11.25,-1.66,-3.33,-2.76,3.2,10.23,10.37,15.64,13.19,11.01,6.38,3.66,-0.06,5.49
TS,2018,64.5,11.875,-5.7,-8.2,-7.16,0.89,10.38,9.83,16.24,12.14,9.59,4.09,1.12,-4.26,3.25
TS,2018,64.5,12.5,-8.64,-11.57,-10.21,-1.25,9.54,9.18,16.38,11.3,8.27,2.07,-1.05,-7.03,1.42
TS,2018,64.5,5,7.93,7.57,6.85,6.92,8.39,10.4,12.81,13.88,11.89,9.53,8.74,8.38,9.44
TS,2018,64.5,5.625,8,7.62,6.6,6.62,8.38,10.47,13.05,13.99,12,9.74,8.93,8.44,9.49
TS,2018,64.5,6.25,8,7.59,6.48,6.45,8.36,10.45,13.21,14.17,12.15,9.83,9.06,8.42,9.51
TS,2018,64.5,6.875,7.94,7.52,6.51,6.47,8.34,10.36,13.27,14.45,12.33,9.79,9.08,8.33,9.53
TS,2018,64.5,7.5,7.86,7.42,6.52,6.5,8.38,10.3,13.32,14.6,12.5,9.82,9.08,8.25,9.55
TS,2018,64.5,8.125,7.75,7.28,6.44,6.43,8.46,10.3,13.37,14.63,12.61,9.88,9.04,8.2,9.53
TS,2018,64.5,8.75,7.5,6.98,6.21,6.22,8.48,10.33,13.43,14.6,12.82,10.12,9.02,8.11,9.48
TS,2018,64.5,9.375,7.21,6.63,5.87,5.87,8.47,10.41,13.52,14.58,13.13,10.5,9.06,8.03,9.44
TS,2019,58,10,5.92,4.75,5.42,7.39,10.25,13.74,16.46,17.39,15.33,12.67,9.85,7.73,10.57
TS,2019,58,10.625,5.66,4.49,5.33,7.53,10.35,13.99,16.72,17.51,15.47,12.62,9.36,7.4,10.54
TS,2019,58,11.25,3.41,3.27,4.56,7.56,10.5,15.02,17.47,17.74,14.87,10.84,7.24,5.72,9.85
TS,2019,58,11.875,0.26,2.09,3.67,7.46,10.34,15.79,17.71,17.46,13.54,8.48,4.58,3.71,8.76
TS,2019,58,12.5,-2.34,1.17,2.88,7.22,9.99,16.22,17.67,17.03,12.23,6.68,2.66,2.17,7.8
TS,2019,58,5,7.33,6.61,6.05,7.35,8.86,12.09,13.94,16.4,14.49,12.14,10.16,8.47,10.32
TS,2019,58,5.625,7.17,6.03,5.6,7.1,8.78,12.23,13.96,16.7,14.97,12.31,10.07,8.2,10.26
TS,2019,58,6.25,6.27,5.24,5.11,7.01,8.82,12.62,14.59,16.9,14.88,11.81,9.13,7.5,9.99
TS,2019,58,6.875,5.1,4.48,4.69,7,8.98,13.1,15.5,17.01,14.56,11.08,7.89,6.74,9.68
TS,2019,58,7.5,3.97,3.96,4.2,6.75,9.04,13.19,15.83,16.67,14.06,10.3,6.99,6.17,9.26
TS,2019,58,8.125,4.03,3.99,4.39,6.83,9.49,13.43,16.12,16.83,14.24,10.64,7.46,6.42,9.49
TS,2019,58,8.75,5.33,4.53,5.1,7.18,10.11,13.69,16.48,17.43,15.21,12.1,9.3,7.54,10.33
TS,2019,58,9.375,5.84,4.76,5.35,7.29,10.14,13.67,16.33,17.37,15.27,12.55,9.89,7.81,10.52
TS,2019,58.5,10,5.91,4.6,5.14,7.45,10.55,14.01,16.97,17.48,15.4,12.28,9.34,7.16,10.52
TS,2019,58.5,10.625,4.96,3.99,4.84,7.49,10.47,14.34,17.15,17.56,15.2,11.7,8.38,6.53,10.22
TS,2019,58.5,11.25,2.16,2.82,4.09,7.46,10.36,14.91,17.33,17.34,14.16,9.72,5.93,4.79,9.26
TS,2019,58.5,11.875,-1.96,1.25,3.01,7.38,10.27,15.65,17.5,16.92,12.58,6.89,2.53,2.19,7.85
TS,2019,58.5,12.5,-4.25,0.55,2.81,8.01,11.26,16.98,18.71,17.76,12.77,6.48,1.66,0.94,7.81
TS,2019,58.5,5,6.91,5.9,5.22,7.03,8.78,12.34,14.03,16.72,14.63,12.11,9.56,8.08,10.11
TS,2019,58.5,5.625,4.52,4.3,4.1,6.6,8.23,12.32,14.04,16.11,13.25,10,6.4,6.17,8.84
TS,2019,58.5,6.25,0.83,2.09,2.43,5.97,7.36,12.06,14.04,14.79,10.87,6.67,1.67,3.34,6.84
TS,2019,58.5,6.875,-1.79,0.29,0.69,5.33,6.94,11.85,14.18,13.91,9.37,4.5,-1.1,1.18,5.45
TS,2019,58.5,7.5,-2.48,0.08,0.46,5.2,7.27,12.19,14.59,13.96,9.35,4.15,-1.21,0.6,5.35
TS,2019,58.5,8.125,-1.93,0.61,1.16,5.66,8.28,13.12,15.47,14.77,10.35,5,0.03,1.1,6.13
TS,2019,58.5,8.75,1.42,2.36,3.14,6.65,9.69,13.86,16.48,16.47,13,8.46,4.47,4.07,8.34
TS,2019,58.5,9.375,3.73,3.6,4.4,7.23,10.4,14.18,16.91,17.27,14.44,10.58,7.21,5.89,9.65
TS,2019,59,10,0.97,1.62,3.05,7.14,10.39,14.67,17.36,17.23,13.58,8.69,4.5,3.1,8.52
TS,2019,59,10.625,2.02,2.39,3.65,7.31,10.52,14.71,17.55,17.57,14.14,9.61,5.71,4.16,9.11
TS,2019,59,11.25,-1.24,1.28,2.88,7.3,10.23,15.07,17.47,17.01,12.87,7.65,3.14,2.42,8.01
TS,2019,59,11.875,-4.14,0.32,2.33,7.47,10.41,15.8,17.82,16.95,12.15,6.3,1.2,0.76,7.28
TS,2019,59,12.5,-6.03,-0.22,2.28,8.02,11.18,16.92,18.77,17.6,12.32,5.95,0.39,-0.3,7.24
TS,2019,59,5,6.29,5.62,5.06,7.02,8.82,12.43,14.37,16.74,14.44,11.67,8.86,7.79,9.93
TS,2019,59,5.625,3.58,3.85,3.82,6.87,8.66,12.86,14.81,16.43,13.06,9.52,5.6,5.62,8.72
TS,2019,59,6.25,-2.69,-0.69,-0.26,5.05,7.1,12.04,14.71,14.43,9.55,4.9,-1.74,0.27,5.22
TS,2019,59,6.875,-5.38,-2.63,-2.46,3.54,5.49,10.68,13.67,12.75,7.5,2.29,-4.58,-2.38,3.21
TS,2019,59,7.5,-5.66,-2.74,-3,2.98,4.47,9.72,12.62,11.74,6.72,1.24,-4.64,-3.05,2.53
TS,2019,59,8.125,-5.34,-2.47,-2.15,4.21,6.4,11.67,14.28,13.23,8.22,2.27,-3.55,-2.67,3.68
TS,2019,59,8.75,-4.09,-1.49,-0.54,5.53,8.29,13.33,15.77,14.87,10.11,4.1,-1.29,-1.29,5.28
TS,2019,59,9.375,-2.43,-0.07,1.7,6.85,10,14.78,16.98,16.4,11.94,6.09,1.2,0.58,7
TS,2019,59.5,10,-6.25,-2.88,-1.88,5.66,8.8,13.98,15.98,15.17,10.05,3.55,-1.52,-3.03,4.8
TS,2019,59.5,10.625,-4.36,-1.05,0.59,6.69,9.8,14.79,17,16.36,11.42,5.37,0.44,-1.04,6.33
TS,2019,59.5,11.25,-5.3,-0.93,1.02,6.9,9.87,15.12,17.21,16.4,11.3,5.36,0.1,-0.89,6.35
TS,2019,59.5,11.875,-7,-1.35,0.75,6.78,9.64,15.25,17.11,16.1,10.78,4.84,-0.79,-1.26,5.9
TS,2019,59.5,12.5,-7.34,-1.39,1.02,7.12,10.15,16.05,17.75,16.67,11.18,5.11,-0.58,-1.38,6.2
TS,2019,59.5,5,5.38,5.19,4.91,7.05,8.8,12.37,14.56,16.55,13.97,11.04,7.73,7.21,9.56
TS,2019,59.5,5.625,1.43,2.83,3.27,7.06,8.6,13.08,15.31,15.99,11.91,7.91,2.91,4.13,7.87
TS,2019,59.5,6.25,-3.67,-1.06,-0.51,3.26,6.44,11.58,14.22,13.81,8.82,3.92,-2.71,-0.35,4.48
TS,2019,59.5,6.875,-7.78,-4.54,-4.3,-1.46,3.64,9.27,12.3,11.31,6,0.48,-6.94,-4.27,1.14
TS,2019,59.5,7.5,-7.7,-4.56,-4.76,0.39,3.51,9.26,12.27,11.14,5.68,-0.03,-6.81,-4.92,1.12
TS,2019,59.5,8.125,-7.76,-4.49,-4.61,1.77,4.81,10.39,13.33,12.05,6.48,0.26,-6.07,-5.14,1.75
TS,2019,59.5,8.75,-7.38,-4.06,-3.85,3.65,6.41,11.81,14.43,13.22,7.87,1.07,-4.6,-4.77,2.82
TS,2019,59.5,9.375,-6.87,-3.51,-2.84,4.73,7.7,13,15.21,14.21,8.98,2.26,-3.05,-3.93,3.82
TS,2019,60,10,-7.83,-4.44,-3.3,4.75,8.03,13.64,15.71,14.48,8.98,2.08,-3.41,-4.96,3.64
TS,2019,60,10.625,-7.49,-3.76,-2.1,5.57,8.8,14.4,16.37,15.23,9.72,3.08,-2.41,-4.11,4.44
TS,2019,60,11.25,-7.3,-3.11,-1.02,6.02,8.98,14.61,16.54,15.53,10.03,3.69,-1.72,-3.33,4.91
TS,2019,60,11.875,-7.93,-3.14,-0.93,5.92,8.82,14.67,16.39,15.38,9.86,3.68,-1.77,-3.24,4.81
TS,2019,60,12.5,-8.21,-3.08,-0.8,5.87,8.79,14.81,16.31,15.31,9.81,3.76,-1.67,-3.11,4.82
TS,2019,60,5,4.64,5.01,4.93,7.3,8.86,12.58,14.86,16.39,13.34,10.29,6.38,6.7,9.27
TS,2019,60,5.625,0.27,1.71,1.9,5.57,7.65,12.09,14.42,14.86,10.7,6.82,1.24,2.89,6.68
TS,2019,60,6.25,-4.47,-2.18,-2,2.2,5.15,10.42,12.94,12.41,7.41,2.84,-4.01,-1.47,3.27
TS,2019,60,6.875,-8.23,-5.38,-5.85,-3.19,0.1,7.4,10.13,9.44,4.15,-1.12,-7.86,-5.48,-0.49
TS,2019,60,7.5,-9.93,-6.48,-7.14,-4.18,0.25,7.57,10.61,9.49,3.65,-2.31,-9.14,-7.15,-1.23
TS,2019,60,8.125,-10.43,-6.41,-7.04,-2.61,3.22,9.4,12.83,11.11,4.67,-1.9,-8.92,-7.46,-0.29
TS,2019,60,8.75,-9.29,-5.55,-5.79,0.43,4.69,10.53,13.47,12.01,6.09,-0.8,-6.96,-6.56,1.02
TS,2019,60,9.375,-8.34,-4.86,-4.54,2.91,6.21,11.84,14.28,13.04,7.52,0.48,-5.03,-5.69,2.32
TS,2019,60.5,10,-9.93,-6.24,-5.33,1.57,6.3,12.25,14.56,13.3,7.4,0.41,-5.69,-7.12,1.79
TS,2019,60.5,10.625,-9.51,-5.79,-4.42,3.23,7.65,13.66,15.72,14.49,8.42,1.43,-4.67,-6.38,2.82
TS,2019,60.5,11.25,-9.07,-5.2,-3.44,4.39,7.95,14.02,15.88,14.75,8.83,2.09,-3.68,-5.54,3.42
TS,2019,60.5,11.875,-8.8,-4.77,-3.04,4.76,7.91,14.07,15.67,14.7,8.89,2.41,-2.95,-4.89,3.66
TS,2019,60.5,12.5,-8.85,-4.53,-3.23,4.59,7.72,13.97,15.32,14.44,8.77,2.43,-2.73,-4.44,3.62
TS,2019,60.5,5,2.83,3.66,3.72,7.01,8.25,12.34,14.6,15.55,12.08,8.77,4.17,5.12,8.17
TS,2019,60.5,5.625,-1.6,0.32,0.59,5.67,7.5,12.51,14.86,14.68,9.77,5.45,-1.38,0.96,5.78
TS,2019,60.5,6.25,-5.28,-2.95,-2.59,2.04,6.41,11.9,14.78,13.74,8.01,2.92,-5.09,-2.92,3.41
TS,2019,60.5,6.875,-8.11,-5.33,-5.31,-1.6,3.52,9.99,12.98,11.79,5.76,0.07,-7.87,-5.79,0.84
TS,2019,60.5,7.5,-10.54,-7.32,-7.81,-4.88,-0.64,7.1,10.11,9.09,3.06,-3.15,-10.28,-8.03,-1.94
TS,2019,60.5,8.125,-10.61,-7.04,-7.46,-2.56,1.48,8.32,11.49,10.09,3.93,-2.58,-9.6,-7.94,-1.04
TS,2019,60.5,8.75,-10.23,-6.54,-6.66,-0.02,3.64,9.66,12.57,11.09,5.1,-1.58,-8.27,-7.52,0.1
TS,2019,60.5,9.375,-10.04,-6.41,-6.01,0.7,4.96,10.88,13.45,12.13,6.33,-0.59,-6.79,-7.42,0.93
TS,2019,61,10,-11.01,-7.4,-6.42,-0.11,5.08,11.22,13.54,12.38,6.45,-0.61,-6.84,-7.98,0.69
TS,2019,61,10.625,-10.37,-6.77,-5.42,2.09,6.44,12.73,14.84,13.61,7.5,0.53,-5.91,-7.15,1.84
TS,2019,61,11.25,-9.89,-6.31,-4.85,3.01,7.15,13.6,15.45,14.25,8.03,1.21,-5.13,-6.57,2.5
TS,2019,61,11.875,-9.76,-6.15,-4.95,2.23,6.73,13.24,14.81,13.89,7.7,1.06,-4.66,-6.2,2.33
TS,2019,61,12.5,-9.6,-5.88,-4.97,2.07,6.56,13.12,14.46,13.7,7.59,0.98,-4.36,-5.78,2.32
TS,2019,61,5,2.69,3.21,3.37,6.66,7.98,12.06,14.29,15.17,11.8,8.48,3.99,4.63,7.86
TS,2019,61,5.625,-2.53,-0.97,-0.62,5.08,6.24,11.38,13.83,13.45,8.63,4.39,-2.35,-0.48,4.67
TS,2019,61,6.25,-5.48,-3.4,-2.98,1.81,5.38,10.86,13.61,12.68,7.19,2.52,-5.32,-3.46,2.78
TS,2019,61,6.875,-7.76,-5.19,-4.8,-1.69,4.43,10.23,13.24,12.03,6.1,1.08,-7.5,-5.65,1.21
TS,2019,61,7.5,-10.34,-7.4,-7.46,-4.2,-0.08,7.45,10.95,9.76,3.57,-2.52,-10.38,-8,-1.55
TS,2019,61,8.125,-11.56,-8.3,-8.45,-4.07,-0.81,6.92,10.4,9.18,2.95,-3.83,-11.1,-8.98,-2.3
TS,2019,61,8.75,-11.46,-7.94,-7.71,-1.54,2.29,8.77,11.74,10.38,4.37,-2.62,-9.8,-8.53,-1
TS,2019,61,9.375,-11.46,-7.82,-7.19,-0.86,3.95,10.11,12.79,11.45,5.48,-1.67,-8.5,-8.38,-0.18
TS,2019,61.5,10,-12.07,-8.86,-7.91,-2.64,3.28,9.79,11.98,11.01,4.91,-2.12,-8.87,-9.04,-0.88
TS,2019,61.5,10.625,-11.56,-8.55,-7.48,-2.59,3.61,10.42,12.29,11.49,5.22,-1.83,-8.2,-8.5,-0.47
TS,2019,61.5,11.25,-10.75,-7.73,-6.69,-1.15,4.68,11.54,13.24,12.36,5.99,-0.88,-7.02,-7.88,0.48
TS,2019,61.5,11.875,-10.18,-7.15,-6.22,-0.47,5.1,12.03,13.56,12.75,6.31,-0.5,-6.29,-7.2,0.98
TS,2019,61.5,12.5,-9.81,-6.6,-5.91,0.15,5.22,12.17,13.5,12.82,6.4,-0.34,-5.75,-6.46,1.28
TS,2019,61.5,5,2.73,3.29,3.71,7.14,8.64,12.68,14.98,15.38,11.83,8.32,3.49,4.56,8.06
TS,2019,61.5,5.625,-2.72,-1.14,-0.7,3.2,6.54,11.83,14.58,13.84,8.93,4.51,-3.2,-0.91,4.56
TS,2019,61.5,6.25,-7.42,-4.97,-4.55,-1.14,4.41,10.82,13.95,12.38,6.42,1.28,-9.09,-5.61,1.37
TS,2019,61.5,6.875,-9.28,-6.67,-6.17,-3.86,2.07,8.99,11.96,10.62,4.71,-0.48,-11.78,-7.32,-0.6
TS,2019,61.5,7.5,-10.98,-8.09,-7.78,-5.23,0,7.02,10.26,9.17,3.13,-2.78,-12.87,-8.72,-2.24
TS,2019,61.5,8.125,-12.49,-9.3,-9.22,-5.55,-0.7,6.64,9.79,8.65,2.38,-4.65,-12.96,-9.99,-3.12
TS,2019,61.5,8.75,-12.77,-9.41,-9.04,-4.25,1.03,7.85,10.71,9.46,3.32,-3.94,-11.64,-9.98,-2.39
TS,2019,61.5,9.375,-12.6,-9.11,-8.37,-2.46,3.02,9.27,11.85,10.61,4.63,-2.42,-9.73,-9.56,-1.24
TS,2019,62,10,-11.89,-9.52,-8.71,-3.49,2.18,9.26,11.58,10.38,3.93,-3.65,-11.16,-9.78,-1.74
TS,2019,62,10.625,-11.11,-8.48,-7.74,-0.63,3.13,10.07,11.89,10.99,4.72,-2.37,-9.32,-8.79,-0.64
TS,2019,62,11.25,-10.41,-7.76,-7.09,-0.22,3.69,10.64,12.26,11.53,5.23,-1.71,-8.15,-7.99,0
TS,2019,62,11.875,-10.07,-7.51,-6.85,-1.05,4,11.15,12.74,12.08,5.52,-1.61,-7.69,-7.58,0.26
TS,2019,62,12.5,-9.77,-7.05,-6.57,-0.72,4.21,11.42,12.87,12.26,5.72,-1.38,-7.04,-6.99,0.58
TS,2019,62,5,3.59,3.96,4.2,6.96,8.23,11.91,14.37,14.97,12.18,9.03,4.86,5.31,8.3
TS,2019,62,5.625,-0.14,1.04,1.53,5.69,7.37,12.08,14.5,14.32,10.26,6.22,-0.2,1.6,6.19
TS,2019,62,6.25,-5.03,-2.99,-2.19,3.54,5.55,11.45,14.06,13.19,7.72,2.8,-6.53,-3.21,3.2
TS,2019,62,6.875,-8.53,-5.97,-5.36,-0.6,1.87,7.55,11.28,10.49,4.51,-1.14,-10.59,-6.46,-0.25
TS,2019,62,7.5,-11.28,-8.34,-8.35,-6.29,-2.5,2.84,8.14,7.58,1.37,-5.14,-13.69,-9.09,-3.73
TS,2019,62,8.125,-12.07,-9.22,-9.1,-6.21,-1.37,5.15,9.09,8.11,1.83,-5.41,-13.58,-9.92,-3.56
TS,2019,62,8.75,-12.66,-9.94,-9.55,-5.76,-0.04,7.35,9.96,8.66,2.28,-5.36,-13.05,-10.4,-3.21
TS,2019,62,9.375,-12.32,-9.77,-9.12,-4.65,1.24,8.46,10.96,9.69,3.25,-4.36,-12,-10.12,-2.39
TS,2019,62.5,10,-10.45,-8.28,-8.1,-3.69,1.62,9.72,12.02,10.94,4.18,-2.94,-11.32,-8.85,-1.26
TS,2019,62.5,10.625,-10.05,-7.83,-7.62,-2.7,2.73,10.19,12.2,11.25,4.65,-2.38,-10.29,-8.34,-0.68
TS,2019,62.5,11.25,-9.62,-7.37,-7.2,-2.39,2.88,10.11,11.89,11.24,4.89,-2.25,-9.17,-7.6,-0.38
TS,2019,62.5,11.875,-9.7,-7.27,-7.1,-2.25,3.15,10.46,12.15,11.59,5.1,-2.13,-8.55,-7.3,-0.15
TS,2019,62.5,12.5,-9.76,-7.17,-7.03,-1.66,3.53,10.73,12.33,11.78,5.21,-1.98,-8.01,-7.02,0.08
TS,2019,62.5,5,6.19,5.84,5.76,7.09,8.13,10.9,13.51,14.75,13.16,10.9,8.33,7.63,9.35
TS,2019,62.5,5.625,5.27,4.99,5,7,8.16,11.3,13.75,14.76,13.05,10.17,7.11,6.69,8.94
TS,2019,62.5,6.25,1.52,2.41,2.59,6.27,7.62,11.89,14.14,14.41,11.28,7.42,2.39,3.3,7.1
TS,2019,62.5,6.875,-2.38,-0.15,0.07,5.19,6.83,12.36,14.51,13.99,9.29,4.27,-2.57,-0.24,5.1
TS,2019,62.5,7.5,-6.05,-3.63,-3.83,0,2.45,9.13,12.75,12.06,6.36,-0.03,-7.98,-4.32,1.41
TS,2019,62.5,8.125,-8.78,-6.16,-6.54,-2.7,0.41,8.04,11.92,11,4.58,-2.65,-11.31,-7.08,-0.77
TS,2019,62.5,8.75,-9.92,-7.52,-7.67,-3.99,-0.25,8.45,11.34,10.36,3.78,-3.4,-11.61,-8.09,-1.54
TS,2019,62.5,9.375,-10.56,-8.35,-8.36,-4.81,-0.47,8.66,11.21,10.21,3.48,-3.71,-11.93,-8.87,-1.96
TS,2019,63,10,-6.74,-4.39,-5.31,1.83,3.96,11.12,12.99,12.48,6.6,0.17,-7.38,-4.77,1.71
TS,2019,63,10.625,-6.86,-4.66,-5.16,2.45,4.55,11.27,12.77,12.46,6.65,0.28,-7.12,-4.69,1.83
TS,2019,63,11.25,-7.73,-5.45,-5.87,-0.31,3.66,10.87,12.51,12.19,6.07,-0.73,-7.49,-5.33,1.03
TS,2019,63,11.875,-8.95,-6.54,-6.9,-3.43,2.55,10.31,12.11,11.81,5.3,-2,-8.4,-6.33,-0.04
TS,2019,63,12.5,-9.05,-6.59,-6.94,-2.29,2.94,10.35,12.07,11.71,5.28,-1.92,-8.1,-6.29,0.1
TS,2019,63,5,7.57,7.16,6.81,7.49,8.23,10.43,12.96,14.43,12.75,11.19,9.19,8.44,9.72
TS,2019,63,5.625,7.27,6.64,6.38,7.31,8.21,10.56,13.09,14.52,13.18,11.18,9.16,8.28,9.65
TS,2019,63,6.25,6.21,5.73,5.59,7.09,8.12,10.87,13.31,14.53,13.11,10.59,8.09,7.45,9.22
TS,2019,63,6.875,4.12,4.36,4.4,6.92,8.04,11.55,13.65,14.46,12.31,9.11,5.46,5.65,8.34
TS,2019,63,7.5,1.39,2.44,2.3,6.41,7.68,12.12,14.05,14.36,11.25,7.14,2.08,3.22,7.04
TS,2019,63,8.125,-2.25,-0.11,-0.66,5.64,7.09,12.68,14.5,14.21,9.74,4.48,-2.39,-0.05,5.24
TS,2019,63,8.75,-4.67,-2.28,-3.04,3.19,4.91,11.79,13.75,13.27,8.01,2.11,-5.38,-2.6,3.25
TS,2019,63,9.375,-6.42,-4.03,-5.14,1.1,2.95,10.77,12.93,12.39,6.55,0.19,-7.46,-4.57,1.6
TS,2019,63.5,10,-2.76,-0.71,-1.81,5.28,6.98,12.54,14.31,13.9,9.14,3.45,-2.52,-0.98,4.74
TS,2019,63.5,10.625,-3.33,-1.38,-2.42,4.92,6.86,12.57,14.23,13.8,8.89,2.97,-2.73,-1.4,4.41
TS,2019,63.5,11.25,-4.39,-2.38,-3.46,4.08,6.45,12.47,14.09,13.64,8.39,2.09,-3.56,-2.24,3.77
TS,2019,63.5,11.875,-6.58,-4.36,-5.16,1,4.9,11.61,13.37,13.02,7.16,0.3,-6.05,-4.13,2.09
TS,2019,63.5,12.5,-8.33,-5.99,-6.63,-0.67,3.86,11.09,12.98,12.65,6.28,-1.02,-7.94,-5.66,0.89
TS,2019,63.5,5,7.97,7.72,7.26,7.79,8.34,10.34,12.56,14.08,12.05,10.5,8.75,8.3,9.64
TS,2019,63.5,5.625,7.79,7.41,6.99,7.62,8.26,10.41,12.69,14.23,12.37,10.62,8.88,8.29,9.63
TS,2019,63.5,6.25,7.58,7.03,6.68,7.42,8.19,10.5,12.85,14.39,12.77,10.68,9.05,8.24,9.62
TS,2019,63.5,6.875,7.1,6.51,6.27,7.27,8.23,10.75,13,14.45,13.02,10.56,8.64,7.87,9.47
TS,2019,63.5,7.5,6.81,6.09,5.96,7.15,8.32,10.96,13.1,14.46,13.41,10.66,8.46,7.68,9.42
TS,2019,63.5,8.125,3.89,4.19,3.94,6.76,8.01,11.54,13.38,14.25,12.18,8.58,4.96,5.19,8.07
TS,2019,63.5,8.75,1.53,2.59,2.28,6.4,7.74,11.99,13.55,13.97,11.17,6.86,2.19,3.16,6.95
TS,2019,63.5,9.375,-0.5,0.96,0.2,5.76,7.22,12.11,13.8,13.83,10.15,5.17,-0.07,1.15,5.82
TS,2019,64,10,0.87,1.69,1.08,5.79,7.31,11.69,13.47,13.71,10.57,6.13,1.71,2.34,6.36
TS,2019,64,10.625,-2.35,-0.68,-1.49,5.11,6.85,12.07,13.85,13.6,9.14,3.79,-1.82,-0.39,4.81
TS,2019,64,11.25,-3.53,-1.54,-2.08,4.99,7.08,12.6,14.31,13.9,8.94,3.05,-2.95,-1.37,4.45
TS,2019,64,11.875,-5.4,-3.1,-3.72,3.91,6.55,12.59,14.35,13.82,8.23,1.77,-4.81,-2.92,3.44
TS,2019,64,12.5,-7.6,-5.24,-6.09,1.23,4.92,11.64,13.65,13.12,6.95,0.02,-7.19,-4.78,1.72
TS,2019,64,5,8.01,7.83,7.41,7.87,8.3,10.14,12.12,13.7,11.83,10,8.6,8.17,9.5
TS,2019,64,5.625,8,7.8,7.34,7.79,8.23,10.22,12.25,13.89,11.96,10.13,8.6,8.18,9.53
TS,2019,64,6.25,7.83,7.54,7.15,7.63,8.19,10.35,12.4,14.05,12.22,10.17,8.61,8.07,9.52
TS,2019,64,6.875,7.68,7.31,6.96,7.49,8.17,10.48,12.52,14.17,12.46,10.22,8.58,7.95,9.5
TS,2019,64,7.5,7.6,7.07,6.74,7.37,8.21,10.6,12.57,14.19,12.85,10.5,8.65,7.96,9.53
TS,2019,64,8.125,7.3,6.69,6.4,7.21,8.21,10.75,12.63,14.13,13.02,10.52,8.44,7.75,9.42
TS,2019,64,8.75,6.49,5.89,5.73,6.97,8.11,10.91,12.66,13.9,12.88,10.04,7.76,7.11,9.04
TS,2019,64,9.375,4.91,4.58,4.39,6.59,7.9,11.18,12.91,13.81,12.4,9.07,6.22,5.82,8.32
TS,2019,64.5,10,5.06,4.94,4.56,6.57,7.95,11.22,13.09,14.03,12.23,9.18,6.3,5.96,8.42
TS,2019,64.5,10.625,1.92,2.53,2.1,6.01,7.67,11.8,13.69,14.14,11.13,7.12,3.16,3.52,7.07
TS,2019,64.5,11.25,-1.02,0.26,-0.38,5.29,7.27,12.15,14.02,14.08,10.06,5.19,0.25,1.17,5.7
TS,2019,64.5,11.875,-4.87,-2.7,-3.88,3.91,6.39,12.14,14.04,13.63,8.33,2.43,-3.91,-2.09,3.62
TS,2019,64.5,12.5,-7.61,-5.05,-6.37,1.81,5.28,11.65,13.79,13.1,6.94,0.31,-7,-4.41,1.87
